,CustomerID,BeginDate,EndDate,Type,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Gender,SeniorCitizen,Partner,Dependents,MultipleLines,ChurnRate
2857,4077-HWUYD,2014-02-01,,Two year,Yes,Bank transfer (automatic),87.55,6463.15,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
2858,4078-SAYYN,2019-01-01,2019-12-01,Month-to-month,Yes,Electronic check,100.75,1129.75,Fiber optic,No,No,Yes,No,Yes,Yes,Female,0,No,No,Yes,1
2859,4079-ULGFR,2018-10-01,,Month-to-month,No,Mailed check,20.0,275.7,,,,,,,,Male,0,No,No,No,0
2860,4079-VTGLK,2017-08-01,,Two year,No,Electronic check,74.85,2181.75,DSL,No,No,Yes,No,Yes,Yes,Male,1,Yes,No,Yes,0
2861,4079-WWQQQ,2014-02-01,,Two year,Yes,Bank transfer (automatic),65.55,4807.45,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,No,No,,0
2862,4080-IIARD,2019-01-01,,Month-to-month,Yes,Electronic check,76.2,981.45,DSL,Yes,Yes,No,Yes,Yes,No,Female,0,Yes,No,Yes,0
2863,4080-OGPJL,2019-02-01,2019-10-01,Month-to-month,No,Electronic check,71.15,563.65,DSL,Yes,No,No,Yes,No,Yes,Female,0,No,No,Yes,1
2864,4081-DYXAV,2018-03-01,2019-10-01,One year,Yes,Credit card (automatic),44.85,893.55,DSL,No,No,No,No,Yes,Yes,Female,0,No,No,,1
2865,4083-BFNYK,2016-12-01,,One year,No,Credit card (automatic),95.0,3591.25,Fiber optic,Yes,Yes,No,No,No,Yes,Female,1,Yes,No,Yes,0
2866,4083-EUGRJ,2019-02-01,2019-11-01,Month-to-month,No,Mailed check,20.25,178.5,,,,,,,,Male,0,No,No,No,1
2867,4086-ATNFV,2017-04-01,,One year,Yes,Mailed check,60.8,2042.05,DSL,Yes,Yes,Yes,No,No,No,Female,0,Yes,Yes,No,0
2868,4086-WITJG,2014-03-01,,Two year,No,Credit card (automatic),19.7,1301.1,,,,,,,,Male,0,Yes,Yes,No,0
2869,4086-YQSNZ,2019-08-01,2019-11-01,Month-to-month,Yes,Electronic check,80.4,224.05,Fiber optic,No,No,No,No,Yes,No,Female,1,Yes,No,No,1
2870,4088-YLDSU,2015-04-01,2019-11-01,One year,Yes,Electronic check,104.15,5743.05,Fiber optic,No,No,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,1
2871,4090-KPJIP,2019-11-01,,Month-to-month,Yes,Electronic check,74.95,212.4,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,0
2872,4091-TVOCN,2016-02-01,,One year,Yes,Credit card (automatic),78.75,3682.45,DSL,Yes,No,Yes,No,Yes,Yes,Male,0,No,Yes,Yes,0
2873,4092-OFQZS,2018-06-01,,One year,No,Mailed check,20.65,417.5,,,,,,,,Male,0,Yes,No,No,0
2874,4094-NSEDU,2018-04-01,2020-01-01,Month-to-month,Yes,Electronic check,94.25,1973.75,Fiber optic,No,No,No,No,Yes,Yes,Female,1,No,No,Yes,1
2875,4097-YODCF,2017-04-01,,One year,Yes,Electronic check,103.8,3470.8,Fiber optic,Yes,Yes,No,No,Yes,Yes,Male,0,No,Yes,Yes,0
2876,4098-NAUKP,2014-06-01,,Month-to-month,Yes,Electronic check,84.65,5683.6,Fiber optic,No,Yes,Yes,No,No,No,Male,1,Yes,Yes,Yes,0
2877,4102-HLENU,2014-07-01,,Two year,No,Mailed check,65.65,4322.85,DSL,Yes,Yes,Yes,No,No,No,Female,0,Yes,No,Yes,0
2878,4102-OQUPX,2019-11-01,2019-12-01,Month-to-month,Yes,Electronic check,74.4,74.4,Fiber optic,No,No,No,No,No,No,Male,1,Yes,No,Yes,1
2879,4104-PVRPS,2018-02-01,,Month-to-month,No,Mailed check,53.6,1315.35,DSL,Yes,No,No,Yes,No,No,Male,0,Yes,No,No,0
2880,4106-HADHQ,2016-07-01,2019-10-01,One year,No,Credit card (automatic),80.0,3182.95,DSL,Yes,No,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,No,1
2881,4109-CYRBD,2017-09-01,,Month-to-month,Yes,Electronic check,51.6,1442.0,DSL,No,No,No,No,No,No,Male,1,Yes,No,Yes,0
2882,4110-PFEUZ,2019-09-01,2019-10-01,Month-to-month,No,Mailed check,69.55,69.55,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,1
2883,4111-BNXIF,2014-07-01,,Two year,Yes,Electronic check,59.55,4103.9,DSL,No,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,,0
2884,4112-LUEIZ,2019-03-01,2020-01-01,Month-to-month,Yes,Electronic check,89.5,863.1,Fiber optic,No,No,No,No,Yes,Yes,Male,0,No,No,No,1
2885,4114-QMKVN,2015-06-01,,One year,No,Bank transfer (automatic),68.75,3815.4,DSL,Yes,Yes,No,No,No,Yes,Female,0,Yes,Yes,Yes,0
2886,4115-BNPJY,2017-09-01,,Two year,No,Mailed check,75.55,2054.4,DSL,No,No,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,No,0
2887,4115-NZRKS,2019-07-01,,Month-to-month,Yes,Electronic check,89.15,574.35,Fiber optic,No,No,No,No,Yes,Yes,Female,1,No,No,No,0
2888,4115-UMJFQ,2014-05-01,,One year,Yes,Bank transfer (automatic),35.75,2492.25,DSL,No,Yes,Yes,No,No,No,Male,0,No,No,,0
2889,4116-IQRFR,2019-10-01,,One year,No,Credit card (automatic),24.1,73.1,,,,,,,,Male,0,Yes,Yes,Yes,0
2890,4116-TZAQJ,2019-02-01,2019-11-01,Month-to-month,Yes,Credit card (automatic),74.25,639.65,Fiber optic,Yes,No,No,No,No,No,Female,0,No,No,No,1
2891,4118-CEVPF,2017-03-01,,One year,Yes,Bank transfer (automatic),110.8,3836.3,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,1,No,No,Yes,0
2892,4119-ZYPZY,2014-03-01,,Two year,Yes,Electronic check,106.8,7623.2,Fiber optic,No,Yes,No,Yes,Yes,Yes,Male,1,No,No,Yes,0
2893,4121-AGSIN,2015-04-01,,One year,Yes,Credit card (automatic),24.5,1497.9,,,,,,,,Female,0,Yes,Yes,Yes,0
2894,4123-DVHPH,2019-05-01,,Month-to-month,Yes,Electronic check,88.05,801.3,Fiber optic,Yes,No,No,No,No,Yes,Male,0,Yes,No,Yes,0
2895,4123-FCVCB,2019-02-01,,One year,Yes,Mailed check,75.85,854.45,DSL,No,No,No,Yes,Yes,Yes,Female,0,No,No,Yes,0
2896,4124-MMETB,2018-03-01,2020-01-01,Month-to-month,Yes,Credit card (automatic),94.65,2104.55,Fiber optic,No,No,No,No,Yes,Yes,Male,0,No,No,Yes,1
2897,4128-ETESU,2016-03-01,,Month-to-month,No,Electronic check,99.7,4747.2,Fiber optic,No,No,Yes,No,Yes,Yes,Female,1,Yes,No,Yes,0
2898,4129-LYCOI,2014-07-01,,Two year,Yes,Electronic check,104.0,7039.05,Fiber optic,No,Yes,No,Yes,Yes,Yes,Female,0,No,Yes,Yes,0
2899,4130-MZLCC,2019-09-01,,Month-to-month,No,Bank transfer (automatic),50.55,244.75,DSL,No,Yes,No,No,No,No,Female,0,No,No,No,0
2900,4132-KALRO,2019-10-01,,Month-to-month,Yes,Mailed check,100.85,399.25,Fiber optic,No,No,No,Yes,Yes,Yes,Female,0,No,No,Yes,0
2901,4132-POCZS,2015-10-01,,Month-to-month,Yes,Electronic check,39.9,2020.9,DSL,Yes,No,No,No,No,Yes,Male,0,Yes,No,,0
2902,4134-BSXLX,2017-10-01,,Month-to-month,No,Mailed check,60.9,1785.65,DSL,Yes,Yes,No,Yes,No,No,Male,0,Yes,No,No,0
2903,4135-FRWKJ,2015-07-01,,One year,No,Electronic check,76.25,4154.55,DSL,Yes,No,Yes,Yes,Yes,No,Female,1,Yes,Yes,Yes,0
2904,4137-BTIKL,2019-12-01,,Month-to-month,No,Mailed check,90.75,174.75,Fiber optic,Yes,No,No,No,No,Yes,Male,0,No,No,Yes,0
2905,4137-JOPHL,2015-12-01,,Two year,Yes,Bank transfer (automatic),89.7,4304.5,Fiber optic,No,No,Yes,Yes,No,Yes,Female,0,No,No,No,0
2906,4138-NAXED,2015-11-01,,Month-to-month,No,Bank transfer (automatic),81.0,4085.75,Fiber optic,No,Yes,No,No,No,No,Male,0,No,No,Yes,0
2907,4139-DETXS,2014-02-01,,Two year,No,Bank transfer (automatic),64.45,4528.0,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,,0
2908,4139-JPIAM,2015-11-01,,Month-to-month,Yes,Credit card (automatic),44.45,2181.55,DSL,Yes,No,No,Yes,No,Yes,Male,0,No,No,,0
2909,4139-SUGLD,2017-06-01,2020-01-01,Month-to-month,No,Bank transfer (automatic),35.4,1077.5,DSL,Yes,No,No,Yes,No,No,Male,0,Yes,Yes,,1
2910,4140-MUHUG,2019-08-01,2019-11-01,Month-to-month,Yes,Electronic check,86.85,220.95,Fiber optic,No,No,Yes,No,Yes,No,Female,1,No,No,No,1
2911,4140-WJAWW,2019-06-01,2019-11-01,Month-to-month,No,Credit card (automatic),19.85,108.05,,,,,,,,Female,0,No,No,No,1
2912,4143-HHPMK,2015-08-01,2019-12-01,Month-to-month,Yes,Electronic check,85.35,4338.6,Fiber optic,No,Yes,No,No,No,Yes,Male,0,No,No,No,1
2913,4143-OOBWZ,2019-05-01,2019-10-01,Month-to-month,Yes,Electronic check,81.3,416.3,Fiber optic,No,Yes,No,No,No,No,Male,0,Yes,No,Yes,1
2914,4145-UQXUQ,2019-02-01,2019-10-01,Month-to-month,Yes,Electronic check,92.1,729.95,Fiber optic,No,No,Yes,No,Yes,Yes,Female,1,No,No,No,1
2915,4146-SVFUD,2020-01-01,,Month-to-month,No,Mailed check,44.6,44.6,DSL,No,No,No,No,No,No,Male,0,No,No,No,0
2916,4154-AQUGT,2018-12-01,2020-01-01,Month-to-month,Yes,Bank transfer (automatic),89.05,1169.35,Fiber optic,No,Yes,No,Yes,No,Yes,Male,1,Yes,No,No,1
2917,4159-NAAIX,2014-11-01,,Two year,No,Bank transfer (automatic),97.45,6253.0,Fiber optic,No,Yes,No,No,Yes,Yes,Female,0,No,No,Yes,0
2918,4160-AMJTL,2019-05-01,2020-01-01,Month-to-month,No,Electronic check,19.65,164.3,,,,,,,,Female,1,No,No,No,1
2919,4163-HFTUK,2015-11-01,,One year,No,Electronic check,19.1,1007.8,,,,,,,,Male,0,No,No,No,0
2920,4163-KIUHY,2017-03-01,,Month-to-month,Yes,Electronic check,25.6,901.25,,,,,,,,Male,0,No,No,Yes,0
2921,4163-NCJAK,2016-04-01,,One year,Yes,Bank transfer (automatic),24.45,1066.15,,,,,,,,Female,0,Yes,No,Yes,0
2922,4174-LPGTI,2016-05-01,2019-10-01,One year,Yes,Bank transfer (automatic),66.5,2728.6,DSL,No,Yes,No,Yes,No,Yes,Female,0,Yes,Yes,No,1
2923,4176-FXYBO,2015-08-01,,Month-to-month,No,Electronic check,109.55,6118.95,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Male,0,Yes,No,Yes,0
2924,4176-RELJR,2014-07-01,,Two year,No,Credit card (automatic),25.1,1672.15,,,,,,,,Male,1,No,No,Yes,0
2925,4177-JPDFU,2019-02-01,,Month-to-month,No,Mailed check,34.0,442.45,DSL,No,Yes,No,Yes,No,No,Male,0,No,No,,0
2926,4178-EGMON,2014-04-01,,Two year,Yes,Credit card (automatic),88.0,5986.45,Fiber optic,Yes,Yes,No,Yes,No,No,Male,0,Yes,No,Yes,0
2927,4182-BGSIQ,2019-04-01,,Month-to-month,Yes,Bank transfer (automatic),19.8,196.75,,,,,,,,Female,0,Yes,Yes,No,0
2928,4183-MYFRB,2018-05-01,,Month-to-month,Yes,Electronic check,90.05,1862.9,Fiber optic,No,Yes,Yes,No,No,Yes,Female,0,No,No,No,0
2929,4183-WCSEP,2017-04-01,2019-11-01,Month-to-month,Yes,Electronic check,78.45,2435.15,Fiber optic,No,Yes,No,Yes,No,No,Male,0,No,No,No,1
2930,4184-TJFAN,2019-08-01,2019-11-01,Month-to-month,Yes,Mailed check,88.3,273.75,Fiber optic,Yes,No,No,Yes,Yes,No,Female,1,Yes,Yes,No,1
2931,4184-VODJZ,2014-11-01,,One year,Yes,Electronic check,91.35,5764.7,Fiber optic,No,Yes,No,No,No,Yes,Male,0,Yes,Yes,Yes,0
2932,4186-ZBUEW,2017-02-01,,One year,Yes,Mailed check,70.7,2511.95,DSL,No,Yes,No,Yes,No,Yes,Female,0,No,No,Yes,0
2933,4187-CINZD,2016-02-01,2019-12-01,One year,No,Credit card (automatic),95.25,4424.2,Fiber optic,No,Yes,No,No,Yes,Yes,Female,1,No,No,No,1
2934,4188-FRABG,2015-05-01,,Month-to-month,Yes,Electronic check,103.05,5925.75,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Male,0,Yes,No,Yes,0
2935,4188-PCPIG,2015-05-01,,Two year,Yes,Credit card (automatic),70.35,4124.65,DSL,Yes,Yes,No,Yes,Yes,No,Female,0,Yes,No,No,0
2936,4189-NAKJS,2017-12-01,,One year,Yes,Credit card (automatic),51.55,1295.4,DSL,No,No,No,No,No,No,Male,0,No,No,Yes,0
2937,4190-MFLUW,2019-01-01,2019-11-01,Month-to-month,No,Credit card (automatic),55.2,528.35,DSL,No,No,Yes,Yes,No,No,Female,0,Yes,Yes,No,1
2938,4191-XOVOM,2014-11-01,,Month-to-month,No,Electronic check,105.4,6713.2,Fiber optic,No,Yes,No,Yes,Yes,Yes,Male,0,No,No,Yes,0
2939,4192-GORJT,2019-08-01,2020-01-01,Month-to-month,Yes,Electronic check,94.45,498.1,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,Yes,No,No,1
2940,4193-IBKSW,2014-02-01,,Two year,No,Bank transfer (automatic),24.75,1769.6,,,,,,,,Male,0,Yes,Yes,Yes,0
2941,4193-ORFCL,2019-10-01,2019-11-01,Month-to-month,No,Mailed check,45.1,45.1,DSL,No,No,No,No,No,No,Female,1,No,No,No,1
2942,4194-FJARJ,2015-08-01,,Two year,No,Bank transfer (automatic),60.0,3273.95,DSL,Yes,No,No,Yes,No,No,Female,0,Yes,Yes,Yes,0
2943,4194-WHFCB,2015-03-01,,Month-to-month,Yes,Bank transfer (automatic),96.65,5580.8,Fiber optic,No,Yes,No,Yes,No,Yes,Female,0,Yes,Yes,Yes,0
2944,4195-NZGTA,2020-01-01,,Month-to-month,No,Electronic check,25.25,25.25,DSL,No,No,No,No,No,No,Female,0,No,No,,0
2945,4195-PNGZS,2014-05-01,,Two year,No,Bank transfer (automatic),24.45,1718.2,,,,,,,,Male,0,Yes,Yes,Yes,0
2946,4195-SMMNX,2019-10-01,2019-12-01,Month-to-month,No,Mailed check,20.35,33.2,,,,,,,,Male,0,No,No,No,1
2947,4198-VFOEA,2019-02-01,,One year,Yes,Mailed check,33.6,435.45,DSL,Yes,No,No,Yes,No,No,Female,0,No,No,,0
2948,4199-QHJNM,2014-07-01,,Two year,No,Bank transfer (automatic),102.9,6989.7,Fiber optic,No,Yes,No,Yes,Yes,Yes,Male,1,Yes,No,Yes,0
2949,4201-JMNGR,2019-11-01,2019-12-01,Month-to-month,Yes,Electronic check,55.8,55.8,DSL,Yes,No,Yes,No,No,No,Female,1,No,No,No,1
2950,4203-QGNZA,2017-10-01,,Month-to-month,No,Mailed check,20.25,535.35,,,,,,,,Female,0,No,Yes,No,0
2951,4208-UFFGW,2019-08-01,2019-10-01,Month-to-month,No,Mailed check,44.95,85.15,DSL,No,No,No,No,No,No,Male,1,No,No,No,1
2952,4210-QFJMF,2019-07-01,2019-11-01,Month-to-month,Yes,Electronic check,79.15,317.25,Fiber optic,No,No,No,No,No,Yes,Female,0,No,No,No,1
2953,4211-MMAZN,2019-12-01,2020-01-01,Month-to-month,No,Mailed check,20.25,20.25,,,,,,,,Male,0,No,No,No,1
2954,4213-HKBJO,2017-05-01,,Two year,No,Credit card (automatic),25.7,826.1,,,,,,,,Female,0,No,No,Yes,0
2955,4220-TINQT,2015-01-01,,Month-to-month,Yes,Electronic check,106.35,6751.35,Fiber optic,No,No,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
2956,4223-BKEOR,2018-05-01,,One year,No,Mailed check,64.85,1336.8,DSL,Yes,No,Yes,No,No,Yes,Female,0,No,Yes,No,0
2957,4223-WOZCM,2019-12-01,,Month-to-month,No,Mailed check,49.95,107.1,DSL,No,No,Yes,No,No,No,Male,1,No,No,No,0
2958,4226-KKDON,2019-06-01,,Month-to-month,Yes,Electronic check,66.65,520.95,DSL,No,Yes,No,Yes,Yes,No,Male,0,No,No,No,0
2959,4227-OJHAL,2014-06-01,,One year,Yes,Credit card (automatic),73.0,5163.0,DSL,Yes,Yes,Yes,No,Yes,No,Female,0,Yes,Yes,Yes,0
2960,4228-ZGYUW,2019-07-01,2019-11-01,Month-to-month,Yes,Electronic check,90.05,368.1,Fiber optic,No,Yes,No,No,No,Yes,Male,0,No,No,Yes,1
2961,4229-CZMLL,2019-05-01,2019-11-01,Month-to-month,Yes,Electronic check,74.9,469.8,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,1
2962,4231-LZUYM,2014-02-01,,Two year,No,Bank transfer (automatic),25.65,1887.0,,,,,,,,Female,0,Yes,No,Yes,0
2963,4232-JGKIY,2020-01-01,,Month-to-month,No,Electronic check,19.2,19.2,,,,,,,,Male,0,No,No,No,0
2964,4234-XTNEA,2019-12-01,,Month-to-month,Yes,Electronic check,79.95,174.45,Fiber optic,No,No,No,No,Yes,No,Male,0,No,No,No,0
2965,4236-UJPWO,2019-12-01,,Month-to-month,No,Electronic check,24.5,46.4,DSL,No,No,No,No,No,No,Female,0,No,No,,0
2966,4236-XPXAV,2019-06-01,2019-11-01,Month-to-month,Yes,Mailed check,99.15,465.05,Fiber optic,No,Yes,No,Yes,Yes,Yes,Female,0,Yes,Yes,No,1
2967,4237-CLSMM,2019-12-01,,Month-to-month,No,Mailed check,20.0,38.0,,,,,,,,Male,0,Yes,No,No,0
2968,4237-RLAQD,2019-10-01,2019-11-01,Month-to-month,Yes,Mailed check,45.85,45.85,DSL,No,No,No,No,No,No,Male,0,No,No,No,1
2969,4238-HFHSN,2015-01-01,,Month-to-month,Yes,Electronic check,82.15,4904.85,Fiber optic,No,Yes,No,No,No,No,Male,1,Yes,No,Yes,0
2970,4238-JSSWH,2017-03-01,,Month-to-month,No,Bank transfer (automatic),102.05,3452.55,Fiber optic,No,No,Yes,No,Yes,Yes,Female,1,Yes,No,Yes,0
2971,4248-HCETZ,2017-04-01,2019-10-01,Month-to-month,Yes,Mailed check,79.65,2365.15,Fiber optic,No,Yes,Yes,No,No,No,Male,1,Yes,No,No,1
2972,4248-QPAVC,2018-06-01,2019-11-01,Month-to-month,Yes,Bank transfer (automatic),85.35,1463.45,Fiber optic,Yes,No,Yes,No,No,No,Female,1,Yes,No,Yes,1
2973,4250-FDVOU,2019-04-01,2019-10-01,Month-to-month,No,Electronic check,56.25,389.1,DSL,Yes,Yes,No,No,No,No,Female,0,No,No,No,1
2974,4250-WAROZ,2015-02-01,,Month-to-month,Yes,Electronic check,93.25,5774.55,Fiber optic,Yes,Yes,No,No,No,Yes,Male,1,Yes,Yes,Yes,0
2975,4250-ZBWLV,2014-02-01,2019-10-01,One year,No,Electronic check,108.45,7176.55,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,0,No,No,Yes,1
2976,4254-QPEDE,2015-10-01,,Two year,No,Credit card (automatic),66.25,3330.1,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,,0
2977,4255-DDUOU,2019-11-01,2019-12-01,Month-to-month,Yes,Mailed check,20.5,20.5,,,,,,,,Female,0,Yes,Yes,No,1
2978,4256-ZWTZI,2019-09-01,,Month-to-month,Yes,Mailed check,51.0,286.8,DSL,No,No,No,Yes,No,No,Female,0,No,Yes,No,0
2979,4257-GAESD,2019-08-01,,Month-to-month,No,Credit card (automatic),45.0,298.7,DSL,No,No,No,No,Yes,Yes,Female,0,No,No,,0
2980,4273-MBHYA,2020-01-01,,Month-to-month,Yes,Electronic check,89.35,89.35,Fiber optic,No,No,No,No,Yes,Yes,Female,0,No,Yes,No,0
2981,4274-DRSQT,2014-08-01,,One year,Yes,Bank transfer (automatic),88.9,6000.1,Fiber optic,No,Yes,No,No,Yes,No,Female,0,No,No,Yes,0
2982,4274-OWWYO,2019-10-01,2019-11-01,Month-to-month,Yes,Electronic check,74.35,74.35,Fiber optic,No,Yes,No,No,No,No,Male,0,No,No,No,1
2983,4277-BWBML,2014-02-01,,Two year,No,Bank transfer (automatic),19.95,1322.85,,,,,,,,Male,0,Yes,Yes,No,0
2984,4277-PVRAN,2019-03-01,2019-11-01,Month-to-month,Yes,Bank transfer (automatic),80.1,679.3,Fiber optic,No,No,No,No,Yes,No,Female,0,No,No,No,1
2985,4277-UDIEF,2018-02-01,,Month-to-month,No,Bank transfer (automatic),81.0,1923.85,DSL,Yes,No,No,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
2986,4280-DLSHD,2019-06-01,,Month-to-month,Yes,Mailed check,54.75,445.85,DSL,No,Yes,Yes,No,No,No,Male,0,Yes,No,No,0
2987,4282-ACRXS,2016-12-01,,Month-to-month,Yes,Electronic check,24.85,955.75,DSL,No,No,No,No,No,No,Male,1,Yes,No,,0
2988,4282-MSACW,2014-06-01,,One year,Yes,Credit card (automatic),117.2,8035.95,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,No,No,Yes,0
2989,4282-YMKNA,2019-03-01,2019-12-01,Month-to-month,Yes,Electronic check,74.75,706.6,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,1
2990,4283-FUTGF,2018-05-01,2019-12-01,Month-to-month,Yes,Electronic check,79.85,1471.75,Fiber optic,No,No,Yes,No,No,No,Male,1,No,No,Yes,1
2991,4283-IVYCI,2019-05-01,,Month-to-month,No,Mailed check,64.95,547.8,DSL,Yes,No,No,Yes,No,Yes,Male,0,No,No,No,0
2992,4285-GYRQC,2019-03-01,2019-10-01,Month-to-month,Yes,Electronic check,86.25,587.1,Fiber optic,No,No,Yes,No,Yes,No,Female,0,Yes,No,No,1
2993,4289-DTDKW,2016-08-01,2019-12-01,Month-to-month,Yes,Electronic check,101.3,4113.1,Fiber optic,No,Yes,No,No,Yes,Yes,Male,0,Yes,No,Yes,1
2994,4290-BSXUX,2019-07-01,2019-10-01,Month-to-month,Yes,Bank transfer (automatic),79.65,251.75,Fiber optic,No,No,No,Yes,No,No,Male,0,Yes,No,Yes,1
2995,4291-HPAXL,2020-01-01,,Month-to-month,No,Mailed check,19.85,19.85,,,,,,,,Male,0,No,Yes,No,0
2996,4291-HYEBC,2017-10-01,,One year,Yes,Electronic check,39.1,1096.6,DSL,No,Yes,No,No,No,Yes,Female,1,Yes,Yes,,0
2997,4291-SHSBH,2019-07-01,,Month-to-month,Yes,Electronic check,69.55,521.35,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
2998,4291-TPNFG,2014-02-01,,Two year,Yes,Bank transfer (automatic),82.3,5980.55,DSL,Yes,Yes,Yes,Yes,No,Yes,Male,0,Yes,No,Yes,0
2999,4291-YZODP,2019-07-01,,One year,No,Mailed check,20.05,96.8,,,,,,,,Female,0,No,Yes,No,0
3000,4293-ETKAP,2014-09-01,,Two year,Yes,Bank transfer (automatic),79.4,5071.9,DSL,No,Yes,No,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
3001,4295-YURET,2015-06-01,,Two year,Yes,Credit card (automatic),72.6,4084.35,DSL,Yes,No,No,Yes,Yes,Yes,Female,1,Yes,Yes,No,0
3002,4298-OYIFC,2018-11-01,,Month-to-month,Yes,Electronic check,103.45,1539.8,Fiber optic,No,No,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
3003,4299-OPXEJ,2015-06-01,,Two year,Yes,Bank transfer (automatic),19.55,1080.55,,,,,,,,Female,0,No,No,No,0
3004,4299-SIMNS,2019-05-01,,Month-to-month,Yes,Electronic check,81.15,784.45,Fiber optic,Yes,No,No,No,No,No,Male,0,No,No,Yes,0
3005,4301-VVZKA,2018-10-01,,Month-to-month,Yes,Electronic check,75.4,1189.4,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,Yes,0
3006,4302-ZYFEL,2014-05-01,,One year,Yes,Credit card (automatic),20.55,1403.1,,,,,,,,Male,0,Yes,Yes,No,0
3007,4304-TSPVK,2014-06-01,,Two year,No,Bank transfer (automatic),114.9,7843.55,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
3008,4304-XUMGI,2015-12-01,,Two year,Yes,Bank transfer (automatic),75.15,3822.45,DSL,Yes,Yes,Yes,No,No,Yes,Male,1,Yes,Yes,Yes,0
3009,4307-KTUMW,2015-05-01,2019-10-01,Month-to-month,No,Electronic check,93.9,5029.2,Fiber optic,Yes,No,Yes,No,No,Yes,Male,0,Yes,No,Yes,1
3010,4307-KWMXE,2019-04-01,,Month-to-month,No,Electronic check,35.75,389.8,DSL,No,Yes,No,Yes,No,No,Male,0,No,No,,0
3011,4310-KEDTB,2017-12-01,,Month-to-month,Yes,Mailed check,29.8,786.5,DSL,No,No,Yes,No,No,No,Female,0,No,Yes,,0
3012,4311-QTTAI,2018-10-01,,One year,No,Credit card (automatic),19.35,295.55,,,,,,,,Female,0,No,No,No,0
3013,4312-GVYNH,2014-04-01,,Two year,Yes,Bank transfer (automatic),49.85,3370.2,DSL,Yes,No,Yes,Yes,No,Yes,Female,0,Yes,No,,0
3014,4312-KFRXN,2014-02-01,,Two year,No,Mailed check,25.4,1710.9,,,,,,,,Male,0,Yes,No,Yes,0
3015,4315-MURBD,2018-11-01,2019-11-01,Month-to-month,Yes,Bank transfer (automatic),98.9,1120.95,Fiber optic,Yes,No,No,Yes,Yes,Yes,Female,0,No,No,No,1
3016,4316-XCSLJ,2018-09-01,,Month-to-month,Yes,Mailed check,50.3,846.8,DSL,Yes,No,No,No,No,No,Male,0,No,Yes,No,0
3017,4317-VTEOA,2019-11-01,2019-12-01,Month-to-month,Yes,Electronic check,50.75,50.75,DSL,No,Yes,No,No,No,No,Male,0,No,No,No,1
3018,4318-RAJVY,2019-04-01,,One year,Yes,Mailed check,19.8,198.25,,,,,,,,Female,0,No,No,No,0
3019,4320-QMLLA,2019-07-01,,Month-to-month,No,Mailed check,54.85,370.4,DSL,No,No,No,No,Yes,No,Male,0,No,No,No,0
3020,4322-RCYMT,2014-03-01,2019-11-01,One year,Yes,Bank transfer (automatic),75.8,5293.95,DSL,No,Yes,Yes,Yes,No,Yes,Male,0,Yes,Yes,Yes,1
3021,4323-ELYYB,2019-01-01,,One year,No,Mailed check,20.0,218.55,,,,,,,,Male,0,Yes,Yes,No,0
3022,4323-OHFOW,2014-04-01,,One year,Yes,Bank transfer (automatic),105.55,7195.35,Fiber optic,No,Yes,No,Yes,Yes,Yes,Female,1,Yes,No,Yes,0
3023,4323-SADQS,2019-06-01,2020-01-01,Month-to-month,Yes,Electronic check,34.5,279.25,DSL,Yes,No,No,Yes,No,No,Male,0,Yes,Yes,,1
3024,4324-AHJKS,2019-09-01,,Month-to-month,No,Credit card (automatic),55.8,300.4,DSL,Yes,No,Yes,No,No,No,Female,0,No,No,No,0
3025,4324-BZCKL,2019-04-01,,Month-to-month,Yes,Mailed check,55.55,551.3,DSL,No,Yes,Yes,No,No,No,Female,0,Yes,Yes,No,0
